ukia_uri,ukia_year,ukia_number,legislation_uri
http://www.legislation.gov.uk/id/ukia/2014/230,2014,230,http://www.legislation.gov.uk/id/uksi/2014/9780111116951
http://www.legislation.gov.uk/id/ukia/2019/101,2019,101,http://www.legislation.gov.uk/id/uksi/2019/660
http://www.legislation.gov.uk/id/ukia/2016/27,2016,27,http://www.legislation.gov.uk/id/ukdsi/2016/9780111143261
http://www.legislation.gov.uk/id/ukia/2012/172,2012,172,http://www.legislation.gov.uk/id/uksi/2012/2629
http://www.legislation.gov.uk/id/ukia/2009/75,2009,75,
http://www.legislation.gov.uk/id/ukia/2013/104,2013,104,http://www.legislation.gov.uk/id/uksi/2013/1961
http://www.legislation.gov.uk/id/ukia/2025/67,2025,67,http://www.legislation.gov.uk/id/uksi/2025/415
http://www.legislation.gov.uk/id/ukia/2020/112,2020,112,http://www.legislation.gov.uk/id/ukdsi/2021/9780348226195
http://www.legislation.gov.uk/id/ukia/2008/254,2008,254,
http://www.legislation.gov.uk/id/ukia/2010/391,2010,391,http://www.legislation.gov.uk/id/ukdsi/2010/9780111503546
http://www.legislation.gov.uk/id/ukia/2015/262,2015,262,http://www.legislation.gov.uk/id/uksi/2015/1583
http://www.legislation.gov.uk/id/ukia/2011/600,2011,600,
http://www.legislation.gov.uk/id/ukia/2025/41,2025,41,http://www.legislation.gov.uk/id/uksi/2025/263
http://www.legislation.gov.uk/id/ukia/2011/323,2011,323,http://www.legislation.gov.uk/id/ukdsi/2011/9780111512968
http://www.legislation.gov.uk/id/ukia/2008/69,2008,69,
http://www.legislation.gov.uk/id/ukia/2014/413,2014,413,http://www.legislation.gov.uk/id/uksi/2014/3552
http://www.legislation.gov.uk/id/ukia/2008/43,2008,43,
http://www.legislation.gov.uk/id/ukia/2024/35,2024,35,http://www.legislation.gov.uk/id/uksi/1995/2869
http://www.legislation.gov.uk/id/ukia/2014/136,2014,136,http://www.legislation.gov.uk/id/uksi/2014/1106
http://www.legislation.gov.uk/id/ukia/2009/286,2009,286,
http://www.legislation.gov.uk/id/ukia/2013/1095,2013,1095,http://www.legislation.gov.uk/id/uksi/2013/147
http://www.legislation.gov.uk/id/ukia/2012/355,2012,355,http://www.legislation.gov.uk/id/uksi/2012/1876
http://www.legislation.gov.uk/id/ukia/2007/37,2007,37,
http://www.legislation.gov.uk/id/ukia/2023/29,2023,29,http://www.legislation.gov.uk/id/uksi/2023/219
http://www.legislation.gov.uk/id/ukia/2007/11,2007,11,
http://www.legislation.gov.uk/id/ukia/2010/297,2010,297,
http://www.legislation.gov.uk/id/ukia/2015/168,2015,168,http://www.legislation.gov.uk/id/ukdsi/2015/9780111134047
http://www.legislation.gov.uk/id/ukia/2016/77,2016,77,http://www.legislation.gov.uk/id/uksi/2016/339
http://www.legislation.gov.uk/id/ukia/2011/506,2011,506,http://www.legislation.gov.uk/id/ukdsi/2011/9780111511893
http://www.legislation.gov.uk/id/ukia/2011/229,2011,229,
http://www.legislation.gov.uk/id/ukia/2023/108,2023,108,http://www.legislation.gov.uk/id/uksi/2013/1677
http://www.legislation.gov.uk/id/ukia/2016/51,2016,51,http://www.legislation.gov.uk/id/uksi/2016/248
http://www.legislation.gov.uk/id/ukia/2014/319,2014,319,http://www.legislation.gov.uk/id/uksi/2014/2890
http://www.legislation.gov.uk/id/ukia/2008/182,2008,182,http://www.legislation.gov.uk/id/uksi/2008/506
http://www.legislation.gov.uk/id/ukia/2025/91,2025,91,http://www.legislation.gov.uk/id/ukdsi/2025/9780348271836
http://www.legislation.gov.uk/id/ukia/2015/45,2015,45,http://www.legislation.gov.uk/id/ukdsi/2015/9780111127858
http://www.legislation.gov.uk/id/ukia/2015/190,2015,190,http://www.legislation.gov.uk/id/uksi/2015/888
http://www.legislation.gov.uk/id/ukia/2009/114,2009,114,
http://www.legislation.gov.uk/id/ukia/2011/251,2011,251,
http://www.legislation.gov.uk/id/ukia/2016/122,2016,122,http://www.legislation.gov.uk/id/uksi/2016/565
http://www.legislation.gov.uk/id/ukia/2023/130,2023,130,http://www.legislation.gov.uk/id/nisr/2023/166
http://www.legislation.gov.uk/id/ukia/2008/93,2008,93,http://www.legislation.gov.uk/id/uksi/2008/1816
http://www.legislation.gov.uk/id/ukia/2024/85,2024,85,http://www.legislation.gov.uk/id/ukdsi/2024/9780348260908
http://www.legislation.gov.uk/id/ukia/2014/39,2014,39,http://www.legislation.gov.uk/id/uksi/2014/266
http://www.legislation.gov.uk/id/ukia/2014/341,2014,341,http://www.legislation.gov.uk/id/uksi/2014/3050
http://www.legislation.gov.uk/id/ukia/2010/402,2010,402,http://www.legislation.gov.uk/id/uksi/2010/3023
http://www.legislation.gov.uk/id/ukia/2014/13,2014,13,http://www.legislation.gov.uk/id/uksi/2014/55
http://www.legislation.gov.uk/id/ukia/2010/125,2010,125,
http://www.legislation.gov.uk/id/ukia/2023/79,2023,79,http://www.legislation.gov.uk/id/uksi/2023/760
http://www.legislation.gov.uk/id/ukia/2012/283,2012,283,
http://www.legislation.gov.uk/id/ukia/2017/154,2017,154,http://www.legislation.gov.uk/id/uksi/2017/1114
http://www.legislation.gov.uk/id/ukia/2024/162,2024,162,http://www.legislation.gov.uk/id/ukdsi/2024/9780348265729
http://www.legislation.gov.uk/id/ukia/2013/215,2013,215,http://www.legislation.gov.uk/id/uksi/2013/3113
http://www.legislation.gov.uk/id/ukia/2023/53,2023,53,http://www.legislation.gov.uk/id/uksi/2023/453
http://www.legislation.gov.uk/id/ukia/2011/434,2011,434,http://www.legislation.gov.uk/id/uksi/2011/2886
http://www.legislation.gov.uk/id/ukia/2011/157,2011,157,
http://www.legislation.gov.uk/id/ukia/2022/47,2022,47,http://www.legislation.gov.uk/id/uksi/2022/581
http://www.legislation.gov.uk/id/ukia/2018/186,2018,186,http://www.legislation.gov.uk/id/uksi/2018/1403
http://www.legislation.gov.uk/id/ukia/2025/194,2025,194,http://www.legislation.gov.uk/id/uksi/2015/950
http://www.legislation.gov.uk/id/ukia/2014/247,2014,247,http://www.legislation.gov.uk/id/uksi/2014/2011
http://www.legislation.gov.uk/id/ukia/2019/118,2019,118,http://www.legislation.gov.uk/id/uksi/2019/775
http://www.legislation.gov.uk/id/ukia/2022/21,2022,21,http://www.legislation.gov.uk/id/uksi/2022/195
http://www.legislation.gov.uk/id/ukia/2015/95,2015,95,http://www.legislation.gov.uk/id/uksi/2015/244
http://www.legislation.gov.uk/id/ukia/2010/308,2010,308,
http://www.legislation.gov.uk/id/ukia/2012/189,2012,189,
http://www.legislation.gov.uk/id/ukia/2021/15,2021,15,http://www.legislation.gov.uk/id/uksi/2021/421
http://www.legislation.gov.uk/id/ukia/2013/1066,2013,1066,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2014/89,2014,89,http://www.legislation.gov.uk/id/uksi/2014/667
http://www.legislation.gov.uk/id/ukia/2012/111,2012,111,
http://www.legislation.gov.uk/id/ukia/2015/279,2015,279,http://www.legislation.gov.uk/id/uksi/2015/1693
http://www.legislation.gov.uk/id/ukia/2011/617,2011,617,
http://www.legislation.gov.uk/id/ukia/2019/140,2019,140,http://www.legislation.gov.uk/id/ukdsi/2019/9780111188903
http://www.legislation.gov.uk/id/ukia/2014/63,2014,63,http://www.legislation.gov.uk/id/uksi/2014/506
http://www.legislation.gov.uk/id/ukia/2010/330,2010,330,http://www.legislation.gov.uk/id/uksi/2010/1507
http://www.legislation.gov.uk/id/ukia/2015/201,2015,201,http://www.legislation.gov.uk/id/uksi/2015/912
http://www.legislation.gov.uk/id/ukia/2013/57,2013,57,http://www.legislation.gov.uk/id/uksi/2013/1655
http://www.legislation.gov.uk/id/ukia/2013/143,2013,143,http://www.legislation.gov.uk/id/uksi/2013/2352
http://www.legislation.gov.uk/id/ukia/2008/293,2008,293,http://www.legislation.gov.uk/id/uksi/2008/2936
http://www.legislation.gov.uk/id/ukia/2013/31,2013,31,
http://www.legislation.gov.uk/id/ukia/2009/225,2009,225,
http://www.legislation.gov.uk/id/ukia/2022/97,2022,97,http://www.legislation.gov.uk/id/uksi/2022/1331
http://www.legislation.gov.uk/id/ukia/2011/362,2011,362,http://www.legislation.gov.uk/id/uksi/2011/1631
http://www.legislation.gov.uk/id/ukia/2016/233,2016,233,http://www.legislation.gov.uk/id/uksi/2016/1146
http://www.legislation.gov.uk/id/ukia/2013/1030,2013,1030,http://www.legislation.gov.uk/id/ukdsi/2013/9780111535370
http://www.legislation.gov.uk/id/ukia/2022/71,2022,71,http://www.legislation.gov.uk/id/uksi/2022/859
http://www.legislation.gov.uk/id/ukia/2012/25,2012,25,
http://www.legislation.gov.uk/id/ukia/2010/3,2010,3,
http://www.legislation.gov.uk/id/ukia/2014/175,2014,175,http://www.legislation.gov.uk/id/ukdsi/2014/9780111116647
http://www.legislation.gov.uk/id/ukia/2010/236,2010,236,
http://www.legislation.gov.uk/id/ukia/2015/107,2015,107,http://www.legislation.gov.uk/id/ukdsi/2015/9780111130568
http://www.legislation.gov.uk/id/ukia/2011/8,2011,8,
http://www.legislation.gov.uk/id/ukia/2022/115,2022,115,http://www.legislation.gov.uk/id/uksi/2025/206
http://www.legislation.gov.uk/id/ukia/2021/65,2021,65,http://www.legislation.gov.uk/id/uksi/2021/985
http://www.legislation.gov.uk/id/ukia/2011/19,2011,19,
http://www.legislation.gov.uk/id/ukia/2012/394,2012,394,http://www.legislation.gov.uk/id/uksi/2012/2551
http://www.legislation.gov.uk/id/ukia/2008/199,2008,199,
http://www.legislation.gov.uk/id/ukia/2020/59,2020,59,http://www.legislation.gov.uk/id/nisr/2020/197
http://www.legislation.gov.uk/id/ukia/2011/545,2011,545,
http://www.legislation.gov.uk/id/ukia/2008/121,2008,121,
http://www.legislation.gov.uk/id/ukia/2011/268,2011,268,
http://www.legislation.gov.uk/id/ukia/2016/139,2016,139,http://www.legislation.gov.uk/id/uksi/2016/612
http://www.legislation.gov.uk/id/ukia/2023/147,2023,147,http://www.legislation.gov.uk/id/uksi/2023/1168
http://www.legislation.gov.uk/id/ukia/2020/33,2020,33,http://www.legislation.gov.uk/id/uksi/2020/478
http://www.legislation.gov.uk/id/ukia/2014/358,2014,358,http://www.legislation.gov.uk/id/uksi/2014/3091
http://www.legislation.gov.uk/id/ukia/2010/419,2010,419,http://www.legislation.gov.uk/id/uksi/2011/423
http://www.legislation.gov.uk/id/ukia/2013/81,2013,81,http://www.legislation.gov.uk/id/uksi/2013/1764
http://www.legislation.gov.uk/id/ukia/2020/3,2020,3,http://www.legislation.gov.uk/id/nisr/2020/4
http://www.legislation.gov.uk/id/ukia/2009/153,2009,153,
http://www.legislation.gov.uk/id/ukia/2011/290,2011,290,
http://www.legislation.gov.uk/id/ukia/2021/8,2021,8,http://www.legislation.gov.uk/id/uksi/2021/215
http://www.legislation.gov.uk/id/ukia/2024/179,2024,179,http://www.legislation.gov.uk/id/nidsr/2024/9780338023858
http://www.legislation.gov.uk/id/ukia/2012/75,2012,75,http://www.legislation.gov.uk/id/uksi/2012/1379
http://www.legislation.gov.uk/id/ukia/2012/222,2012,222,
http://www.legislation.gov.uk/id/ukia/2024/101,2024,101,http://www.legislation.gov.uk/id/uksi/2008/2034
http://www.legislation.gov.uk/id/ukia/2013/1037,2013,1037,http://www.legislation.gov.uk/id/ukdsi/2013/9780111538470
http://www.legislation.gov.uk/id/ukia/2014/380,2014,380,http://www.legislation.gov.uk/id/uksi/2014/3283
http://www.legislation.gov.uk/id/ukia/2008/304,2008,304,
http://www.legislation.gov.uk/id/ukia/2010/441,2010,441,
http://www.legislation.gov.uk/id/ukia/2015/312,2015,312,http://www.legislation.gov.uk/id/uksi/2015/1935
http://www.legislation.gov.uk/id/ukia/2010/164,2010,164,
http://www.legislation.gov.uk/id/ukia/2011/69,2011,69,
http://www.legislation.gov.uk/id/ukia/2011/43,2011,43,
http://www.legislation.gov.uk/id/ukia/2013/254,2013,254,http://www.legislation.gov.uk/id/uksi/2014/331
http://www.legislation.gov.uk/id/ukia/2018/125,2018,125,http://www.legislation.gov.uk/id/uksi/2018/1030
http://www.legislation.gov.uk/id/ukia/2025/133,2025,133,http://www.legislation.gov.uk/id/uksi/2020/673
http://www.legislation.gov.uk/id/ukia/2009/336,2009,336,
http://www.legislation.gov.uk/id/ukia/2011/473,2011,473,http://www.legislation.gov.uk/id/uksi/2012/742
http://www.legislation.gov.uk/id/ukia/2010/37,2010,37,
http://www.legislation.gov.uk/id/ukia/2011/196,2011,196,
http://www.legislation.gov.uk/id/ukia/2019/36,2019,36,http://www.legislation.gov.uk/id/ukdsi/2019/9780111180358
http://www.legislation.gov.uk/id/ukia/2012/405,2012,405,http://www.legislation.gov.uk/id/uksi/2012/2665
http://www.legislation.gov.uk/id/ukia/2012/128,2012,128,
http://www.legislation.gov.uk/id/ukia/2013/1001,2013,1001,http://www.legislation.gov.uk/id/ukdsi/2012/9780111531181
http://www.legislation.gov.uk/id/ukia/2010/11,2010,11,
http://www.legislation.gov.uk/id/ukia/2019/10,2019,10,http://www.legislation.gov.uk/id/nisr/2019/1
http://www.legislation.gov.uk/id/ukia/2014/286,2014,286,http://www.legislation.gov.uk/id/uksi/2012/2301
http://www.legislation.gov.uk/id/ukia/2019/157,2019,157,http://www.legislation.gov.uk/id/uksi/2019/1339
http://www.legislation.gov.uk/id/ukia/2010/347,2010,347,http://www.legislation.gov.uk/id/uksi/2011/1307
http://www.legislation.gov.uk/id/ukia/2015/218,2015,218,http://www.legislation.gov.uk/id/uksi/2015/767
http://www.legislation.gov.uk/id/ukia/2012/150,2012,150,
http://www.legislation.gov.uk/id/ukia/2011/656,2011,656,http://www.legislation.gov.uk/id/uksi/2011/790
http://www.legislation.gov.uk/id/ukia/2008/232,2008,232,
http://www.legislation.gov.uk/id/ukia/2011/379,2011,379,http://www.legislation.gov.uk/id/uksi/2011/1830
http://www.legislation.gov.uk/id/ukia/2015/240,2015,240,http://www.legislation.gov.uk/id/ukdsi/2015/9780111136836
http://www.legislation.gov.uk/id/ukia/2011/301,2011,301,
http://www.legislation.gov.uk/id/ukia/2011/93,2011,93,
http://www.legislation.gov.uk/id/ukia/2013/182,2013,182,http://www.legislation.gov.uk/id/uksi/2013/2881
http://www.legislation.gov.uk/id/ukia/2014/114,2014,114,http://www.legislation.gov.uk/id/uksi/2014/875
http://www.legislation.gov.uk/id/ukia/2010/87,2010,87,
http://www.legislation.gov.uk/id/ukia/2009/264,2009,264,http://www.legislation.gov.uk/id/uksi/2009/3321
http://www.legislation.gov.uk/id/ukia/2019/86,2019,86,http://www.legislation.gov.uk/id/uksi/2019/541
http://www.legislation.gov.uk/id/ukia/2012/333,2012,333,http://www.legislation.gov.uk/id/uksi/2012/1652
http://www.legislation.gov.uk/id/ukia/2010/61,2010,61,
http://www.legislation.gov.uk/id/ukia/2019/60,2019,60,http://www.legislation.gov.uk/id/uksi/2019/333
http://www.legislation.gov.uk/id/ukia/2024/212,2024,212,http://www.legislation.gov.uk/id/uksi/2016/181
http://www.legislation.gov.uk/id/ukia/2009/14,2009,14,
http://www.legislation.gov.uk/id/ukia/2008/138,2008,138,
http://www.legislation.gov.uk/id/ukia/2013/1008,2013,1008,http://www.legislation.gov.uk/id/ukdsi/2013/9780111532850
http://www.legislation.gov.uk/id/ukia/2010/275,2010,275,
http://www.legislation.gov.uk/id/ukia/2015/146,2015,146,http://www.legislation.gov.uk/id/uksi/2015/552
http://www.legislation.gov.uk/id/ukia/2018/54,2018,54,http://www.legislation.gov.uk/id/uksi/2018/345
http://www.legislation.gov.uk/id/ukia/2011/207,2011,207,
http://www.legislation.gov.uk/id/ukia/2013/1166,2013,1166,http://www.legislation.gov.uk/id/uksi/2013/777
http://www.legislation.gov.uk/id/ukia/2017/48,2017,48,http://www.legislation.gov.uk/id/uksi/2017/136
http://www.legislation.gov.uk/id/ukia/2011/584,2011,584,
http://www.legislation.gov.uk/id/ukia/2008/160,2008,160,
http://www.legislation.gov.uk/id/ukia/2016/178,2016,178,http://www.legislation.gov.uk/id/uksi/2016/786
http://www.legislation.gov.uk/id/ukia/2017/22,2017,22,http://www.legislation.gov.uk/id/nisr/2017/12
http://www.legislation.gov.uk/id/ukia/2023/186,2023,186,http://www.legislation.gov.uk/id/uksi/2023/1406
http://www.legislation.gov.uk/id/ukia/2012/239,2012,239,
http://www.legislation.gov.uk/id/ukia/2016/100,2016,100,http://www.legislation.gov.uk/id/nisr/2016/208
http://www.legislation.gov.uk/id/ukia/2014/397,2014,397,http://www.legislation.gov.uk/id/uksi/2014/3330
http://www.legislation.gov.uk/id/ukia/2010/458,2010,458,http://www.legislation.gov.uk/id/uksi/2010/2214
http://www.legislation.gov.uk/id/ukia/2015/329,2015,329,http://www.legislation.gov.uk/id/ukdsi/2016/9780111142769
http://www.legislation.gov.uk/id/ukia/2016/16,2016,16,http://www.legislation.gov.uk/id/ukdsi/2016/9780111142943
http://www.legislation.gov.uk/id/ukia/2010/103,2010,103,
http://www.legislation.gov.uk/id/ukia/2009/192,2009,192,
http://www.legislation.gov.uk/id/ukia/2009/64,2009,64,http://www.legislation.gov.uk/id/uksi/2009/665
http://www.legislation.gov.uk/id/ukia/2013/1130,2013,1130,http://www.legislation.gov.uk/id/uksi/2013/451
http://www.legislation.gov.uk/id/ukia/2025/56,2025,56,http://www.legislation.gov.uk/id/ukdsi/2025/9780348269765
http://www.legislation.gov.uk/id/ukia/2012/261,2012,261,
http://www.legislation.gov.uk/id/ukia/2017/132,2017,132,http://www.legislation.gov.uk/id/uksi/2017/835
http://www.legislation.gov.uk/id/ukia/2024/140,2024,140,http://www.legislation.gov.uk/id/uksi/2019/1252
http://www.legislation.gov.uk/id/ukia/2008/343,2008,343,http://www.legislation.gov.uk/id/uksi/2009/890
http://www.legislation.gov.uk/id/ukia/2025/30,2025,30,http://www.legislation.gov.uk/id/uksi/2025/140
http://www.legislation.gov.uk/id/ukia/2010/480,2010,480,http://www.legislation.gov.uk/id/uksi/2010/2817
http://www.legislation.gov.uk/id/ukia/2008/58,2008,58,
http://www.legislation.gov.uk/id/ukia/2011/412,2011,412,http://www.legislation.gov.uk/id/uksi/2011/2633
http://www.legislation.gov.uk/id/ukia/2011/135,2011,135,
http://www.legislation.gov.uk/id/ukia/2015/4,2015,4,http://www.legislation.gov.uk/id/ukdsi/2015/9780111124970
http://www.legislation.gov.uk/id/ukia/2008/32,2008,32,http://www.legislation.gov.uk/id/uksi/2008/705
http://www.legislation.gov.uk/id/ukia/2024/24,2024,24,http://www.legislation.gov.uk/id/ukdsi/2024/9780348256901
http://www.legislation.gov.uk/id/ukia/2018/164,2018,164,http://www.legislation.gov.uk/id/uksi/2018/1255
http://www.legislation.gov.uk/id/ukia/2025/172,2025,172,http://www.legislation.gov.uk/id/uksi/2018/1106
http://www.legislation.gov.uk/id/ukia/2014/225,2014,225,http://www.legislation.gov.uk/id/uksi/2014/1613
http://www.legislation.gov.uk/id/ukia/2017/72,2017,72,http://www.legislation.gov.uk/id/ukdsi/2017/9780111156353
http://www.legislation.gov.uk/id/ukia/2007/26,2007,26,
http://www.legislation.gov.uk/id/ukia/2023/18,2023,18,http://www.legislation.gov.uk/id/uksi/2023/90
http://www.legislation.gov.uk/id/ukia/2012/444,2012,444,http://www.legislation.gov.uk/id/uksi/2013/339
http://www.legislation.gov.uk/id/ukia/2012/167,2012,167,
http://www.legislation.gov.uk/id/ukia/2016/66,2016,66,http://www.legislation.gov.uk/id/uksi/2016/335
http://www.legislation.gov.uk/id/ukia/2020/107,2020,107,http://www.legislation.gov.uk/id/uksi/2020/1460
http://www.legislation.gov.uk/id/ukia/2008/249,2008,249,
http://www.legislation.gov.uk/id/ukia/2010/386,2010,386,http://www.legislation.gov.uk/id/ukdsi/2011/9780111505991
http://www.legislation.gov.uk/id/ukia/2015/257,2015,257,http://www.legislation.gov.uk/id/ukdsi/2015/9780111138359
http://www.legislation.gov.uk/id/ukia/2011/318,2011,318,
http://www.legislation.gov.uk/id/ukia/2016/40,2016,40,http://www.legislation.gov.uk/id/uksi/2016/186
http://www.legislation.gov.uk/id/ukia/2013/199,2013,199,http://www.legislation.gov.uk/id/uksi/2013/3050
http://www.legislation.gov.uk/id/ukia/2014/408,2014,408,http://www.legislation.gov.uk/id/uksi/2014/9780111124444
http://www.legislation.gov.uk/id/ukia/2025/4,2025,4,http://www.legislation.gov.uk/id/uksi/2025/20
http://www.legislation.gov.uk/id/ukia/2025/80,2025,80,http://www.legislation.gov.uk/id/uksi/2012/1657
http://www.legislation.gov.uk/id/ukia/2013/121,2013,121,
http://www.legislation.gov.uk/id/ukia/2015/34,2015,34,http://www.legislation.gov.uk/id/uksi/2015/35
http://www.legislation.gov.uk/id/ukia/2013/1137,2013,1137,http://www.legislation.gov.uk/id/uksi/2013/516
http://www.legislation.gov.uk/id/ukia/2008/271,2008,271,http://www.legislation.gov.uk/id/uksi/2008/3252
http://www.legislation.gov.uk/id/ukia/2009/203,2009,203,
http://www.legislation.gov.uk/id/ukia/2011/340,2011,340,http://www.legislation.gov.uk/id/ukdsi/2012/9780111518229
http://www.legislation.gov.uk/id/ukia/2016/211,2016,211,http://www.legislation.gov.uk/id/uksi/2016/1053
http://www.legislation.gov.uk/id/ukia/2008/82,2008,82,
http://www.legislation.gov.uk/id/ukia/2024/229,2024,229,http://www.legislation.gov.uk/id/uksi/2014/3209
http://www.legislation.gov.uk/id/ukia/2024/74,2024,74,http://www.legislation.gov.uk/id/uksi/2012/178
http://www.legislation.gov.uk/id/ukia/2014/28,2014,28,http://www.legislation.gov.uk/id/uksi/2014/208
http://www.legislation.gov.uk/id/ukia/2012/2044,2012,2044,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2014/430,2014,430,
http://www.legislation.gov.uk/id/ukia/2014/153,2014,153,http://www.legislation.gov.uk/id/uksi/2014/1371
http://www.legislation.gov.uk/id/ukia/2010/214,2010,214,
http://www.legislation.gov.uk/id/ukia/2012/372,2012,372,http://www.legislation.gov.uk/id/uksi/2012/2106
http://www.legislation.gov.uk/id/ukia/2023/42,2023,42,http://www.legislation.gov.uk/id/uksi/2023/377
http://www.legislation.gov.uk/id/ukia/2013/1101,2013,1101,http://www.legislation.gov.uk/id/uksi/2013/2042
http://www.legislation.gov.uk/id/ukia/2008/177,2008,177,
http://www.legislation.gov.uk/id/ukia/2016/90,2016,90,http://www.legislation.gov.uk/id/uksi/2016/400
http://www.legislation.gov.uk/id/ukia/2015/185,2015,185,http://www.legislation.gov.uk/id/ukdsi/2015/9780111134948
http://www.legislation.gov.uk/id/ukia/2011/523,2011,523,http://www.legislation.gov.uk/id/uksi/2011/136
http://www.legislation.gov.uk/id/ukia/2009/109,2009,109,
http://www.legislation.gov.uk/id/ukia/2022/36,2022,36,http://www.legislation.gov.uk/id/uksi/2022/452
http://www.legislation.gov.uk/id/ukia/2011/246,2011,246,
http://www.legislation.gov.uk/id/ukia/2016/117,2016,117,http://www.legislation.gov.uk/id/nisr/2016/228
http://www.legislation.gov.uk/id/ukia/2023/125,2023,125,http://www.legislation.gov.uk/id/uksi/2023/1052
http://www.legislation.gov.uk/id/ukia/2022/10,2022,10,http://www.legislation.gov.uk/id/ukdsi/2022/9780348231182
http://www.legislation.gov.uk/id/ukia/2015/84,2015,84,http://www.legislation.gov.uk/id/ukdsi/2015/9780111129364
http://www.legislation.gov.uk/id/ukia/2014/336,2014,336,http://www.legislation.gov.uk/id/ukdsi/2014/9780111123676
http://www.legislation.gov.uk/id/ukia/2009/131,2009,131,http://www.legislation.gov.uk/id/uksi/2009/1804
http://www.legislation.gov.uk/id/ukia/2014/78,2014,78,
http://www.legislation.gov.uk/id/ukia/2012/278,2012,278,
http://www.legislation.gov.uk/id/ukia/2017/149,2017,149,http://www.legislation.gov.uk/id/uksi/2017/1044
http://www.legislation.gov.uk/id/ukia/2024/157,2024,157,http://www.legislation.gov.uk/id/uksi/2015/1945
http://www.legislation.gov.uk/id/ukia/2012/200,2012,200,
http://www.legislation.gov.uk/id/ukia/2011/429,2011,429,http://www.legislation.gov.uk/id/uksi/2011/2859
http://www.legislation.gov.uk/id/ukia/2010/142,2010,142,
http://www.legislation.gov.uk/id/ukia/2023/92,2023,92,http://www.legislation.gov.uk/id/uksi/2018/833
http://www.legislation.gov.uk/id/ukia/2013/46,2013,46,http://www.legislation.gov.uk/id/uksi/2013/1565
http://www.legislation.gov.uk/id/ukia/2017/171,2017,171,http://www.legislation.gov.uk/id/uksi/2017/1254
http://www.legislation.gov.uk/id/ukia/2025/189,2025,189,http://www.legislation.gov.uk/id/uksi/1993/3138
http://www.legislation.gov.uk/id/ukia/2013/232,2013,232,http://www.legislation.gov.uk/id/uksi/2013/3169
http://www.legislation.gov.uk/id/ukia/2013/20,2013,20,http://www.legislation.gov.uk/id/uksi/2013/459
http://www.legislation.gov.uk/id/ukia/2022/86,2022,86,http://www.legislation.gov.uk/id/nisr/2022/292
http://www.legislation.gov.uk/id/ukia/2009/314,2009,314,
http://www.legislation.gov.uk/id/ukia/2011/451,2011,451,http://www.legislation.gov.uk/id/uksi/2012/178
http://www.legislation.gov.uk/id/ukia/2013/1108,2013,1108,http://www.legislation.gov.uk/id/uksi/2013/271
http://www.legislation.gov.uk/id/ukia/2011/174,2011,174,
http://www.legislation.gov.uk/id/ukia/2022/60,2022,60,http://www.legislation.gov.uk/id/ukdsi/2022/9780348237368
http://www.legislation.gov.uk/id/ukia/2012/14,2012,14,
http://www.legislation.gov.uk/id/ukia/2012/106,2012,106,
http://www.legislation.gov.uk/id/ukia/2012/2015,2012,2015,http://www.legislation.gov.uk/id/uksi/2012/2184
http://www.legislation.gov.uk/id/ukia/2014/264,2014,264,http://www.legislation.gov.uk/id/uksi/2014/2118
http://www.legislation.gov.uk/id/ukia/2019/135,2019,135,http://www.legislation.gov.uk/id/uksi/2019/1063
http://www.legislation.gov.uk/id/ukia/2010/325,2010,325,
http://www.legislation.gov.uk/id/ukia/2021/54,2021,54,http://www.legislation.gov.uk/id/ukdsi/2021/9780348225587
http://www.legislation.gov.uk/id/ukia/2013/138,2013,138,http://www.legislation.gov.uk/id/uksi/2013/2272
http://www.legislation.gov.uk/id/ukia/2020/48,2020,48,http://www.legislation.gov.uk/id/uksi/2020/736
http://www.legislation.gov.uk/id/ukia/2008/288,2008,288,
http://www.legislation.gov.uk/id/ukia/2015/296,2015,296,http://www.legislation.gov.uk/id/uksi/2015/1865
http://www.legislation.gov.uk/id/ukia/2011/634,2011,634,http://www.legislation.gov.uk/id/uksi/2011/232
http://www.legislation.gov.uk/id/ukia/2008/210,2008,210,
http://www.legislation.gov.uk/id/ukia/2020/22,2020,22,http://www.legislation.gov.uk/id/nisr/2020/31
http://www.legislation.gov.uk/id/ukia/2011/357,2011,357,http://www.legislation.gov.uk/id/uksi/2011/1602
http://www.legislation.gov.uk/id/ukia/2016/228,2016,228,http://www.legislation.gov.uk/id/uksi/2016/1124
http://www.legislation.gov.uk/id/ukia/2013/96,2013,96,
http://www.legislation.gov.uk/id/ukia/2013/1070,2013,1070,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2013/160,2013,160,http://www.legislation.gov.uk/id/uksi/2013/2302
http://www.legislation.gov.uk/id/ukia/2021/100,2021,100,http://www.legislation.gov.uk/id/uksi/2022/737
http://www.legislation.gov.uk/id/ukia/2009/242,2009,242,
http://www.legislation.gov.uk/id/ukia/2012/64,2012,64,http://www.legislation.gov.uk/id/uksi/2012/711
http://www.legislation.gov.uk/id/ukia/2012/389,2012,389,http://www.legislation.gov.uk/id/uksi/2012/2463
http://www.legislation.gov.uk/id/ukia/2016/250,2016,250,
http://www.legislation.gov.uk/id/ukia/2012/311,2012,311,http://www.legislation.gov.uk/id/ukdsi/2012/9780111525784
